user_id,avg_monthly_spend,data_usage_gb,days_since_last_recharge,signal_strength_score,active_plan,support_tickets_open,churn
3858-VOBET,74.95,32.07,15,0.7636,Flexi,1,1
9412-GHEEC,104.8,37.06,12,0.8372,Flexi,0,1
9753-OYLBX,20.5,0.0,10,0.7549,Flexi,2,0
3756-VNWDH,100.75,19.69,17,0.5897,Standard,0,0
4859-ZSRDZ,55.5,35.41,18,0.8143,Premium,0,0
4759-TRPLW,70.4,52.38,12,0.6538,Flexi,1,1
8042-JVNFH,71.35,66.54,10,0.8959,Flexi,0,1
8909-BOLNL,21.2,2.1,15,0.9358,Standard,0,0
0052-DCKON,115.8,47.6,17,0.8353,Standard,0,0
8455-HIRAQ,44.45,34.91,18,0.8868,Flexi,2,0
7124-UGSUR,104.4,45.26,17,0.7049,Standard,0,1
2432-TFSMK,89.6,46.95,13,0.8503,Standard,0,0
9058-MJLZC,94.6,51.33,14,0.8166,Flexi,1,0
5196-WPYOW,60.05,16.57,20,0.4504,Standard,0,0
9497-QCMMS,93.55,49.33,15,0.6754,Flexi,0,1
6075-QMNRR,49.75,19.28,15,0.847,Flexi,2,0
5651-YLPRD,86.1,76.15,15,0.6558,Flexi,2,0
2856-NNASM,89.55,28.71,15,0.7286,Flexi,0,1
4080-IIARD,76.2,16.67,13,0.7375,Flexi,0,0
6625-FLENO,20.75,3.61,19,0.7943,Premium,1,0
0674-DGMAQ,93.5,54.21,21,0.7473,Flexi,1,0
8189-XRIKE,90.95,72.13,19,0.9439,Flexi,0,0
5883-GTGVD,99.95,41.79,14,0.7069,Flexi,1,1
8104-OSKWT,79.8,10.86,16,0.9051,Flexi,0,0
0564-MUUQK,95.5,55.86,11,0.9116,Flexi,0,0
7017-VFHAY,115.1,19.09,24,0.9353,Premium,3,0
3807-XHCJH,20.0,1.17,16,0.9095,Flexi,0,0
8840-DQLGN,100.5,58.63,20,0.9174,Flexi,0,1
4902-OHLSK,98.65,53.68,23,0.8254,Flexi,0,1
8498-XXGWA,55.15,21.78,19,0.4506,Flexi,1,0
5134-IKDAY,69.8,47.9,14,0.678,Flexi,0,1
1024-VRZHF,74.95,28.6,8,0.3814,Flexi,0,1
2507-QZPQS,95.7,49.16,11,0.8363,Flexi,2,0
3027-ZTDHO,89.9,37.92,19,0.6916,Flexi,0,1
9897-KXHCM,80.3,53.23,14,0.9332,Flexi,0,1
5649-VUKMC,95.5,27.22,11,0.7725,Standard,0,1
9124-LHCJQ,85.45,39.14,15,0.5618,Flexi,0,1
3077-RSNTJ,19.7,2.56,16,0.8077,Flexi,0,0
5813-UECBU,83.85,56.25,11,0.7952,Flexi,0,1
7634-WSWDB,38.5,26.72,11,0.6833,Flexi,0,0
1498-DQNRX,19.85,3.51,13,0.4847,Flexi,1,0
5748-RNCJT,106.5,49.48,14,0.764,Premium,0,1
5236-XMZJY,59.65,28.77,19,0.9667,Flexi,2,0
2455-USLMV,84.75,49.63,16,0.732,Flexi,0,0
4283-FUTGF,79.85,58.3,7,0.4628,Flexi,0,1
5288-AHOUP,78.5,18.52,12,0.7469,Flexi,1,0
7619-PLRLP,74.1,28.45,17,0.5054,Standard,1,0
9199-PWQVC,79.7,25.19,16,0.5119,Standard,1,0
5515-RUGKN,54.75,25.22,16,0.8504,Flexi,1,0
6347-DCUIK,74.15,11.09,17,0.7193,Flexi,0,1
9277-JOOMO,24.6,3.67,16,0.7417,Flexi,0,0
2372-HWUHI,44.35,21.09,24,0.9334,Flexi,0,1
2626-VEEWG,19.4,1.92,15,0.8878,Premium,0,0
1591-XWLGB,19.85,1.16,14,0.9138,Premium,0,0
8035-BUYVG,42.35,19.56,9,0.4309,Standard,0,1
2720-WGKHP,94.0,30.27,10,0.8486,Flexi,0,1
8898-KASCD,35.55,38.44,20,0.554,Standard,0,0
2657-VPXTA,88.85,39.68,16,0.9412,Flexi,0,0
2931-VUVJN,94.05,29.38,18,0.5834,Standard,0,0
8434-PNQZX,78.45,33.73,15,0.8854,Premium,1,0
7302-ZHMHP,19.15,2.58,14,0.9669,Flexi,0,0
0559-CKHUS,19.55,2.47,19,0.7172,Premium,0,0
9391-YZEJW,94.0,47.74,15,0.6823,Standard,0,0
7096-ZNBZI,26.45,2.14,20,0.3341,Premium,0,0
4163-KIUHY,25.6,0.0,12,0.9032,Flexi,0,0
5461-QKNTN,94.3,50.78,10,0.6101,Flexi,0,0
4616-ULAOA,110.8,48.01,15,0.5348,Premium,0,0
4291-HYEBC,39.1,20.64,25,0.8579,Standard,1,0
3729-OWRVL,110.35,40.55,8,0.8509,Premium,1,0
4475-NVTLU,19.2,1.54,16,0.8559,Premium,0,0
7074-STDCN,40.6,11.47,11,0.7089,Flexi,2,0
5562-YJQGT,20.35,3.12,10,0.9048,Flexi,1,0
4737-HOBAX,79.8,28.79,18,0.7894,Premium,1,0
2675-DHUTR,98.9,57.14,13,0.6355,Flexi,0,0
4636-JGAAI,88.85,32.05,15,0.6205,Flexi,0,0
0392-BZIUW,105.0,45.82,15,0.8515,Premium,1,0
0018-NYROU,68.95,32.93,11,0.732,Flexi,0,0
4514-GFCFI,84.75,45.58,10,0.946,Flexi,0,1
7941-RCJOW,19.55,2.72,15,0.8715,Premium,1,0
5989-OMNJE,57.6,25.08,21,0.8991,Standard,2,0
4896-CPRPF,25.45,0.29,14,0.7053,Premium,0,0
5220-AGAAX,24.0,1.94,17,0.7932,Premium,0,0
9507-EXLTT,79.35,70.24,11,0.849,Flexi,0,1
5774-QPLTF,20.35,5.36,16,0.5122,Standard,1,0
7180-PISOG,74.5,51.15,17,0.8561,Flexi,0,1
1985-MBRYP,19.65,0.95,11,0.8509,Premium,0,0
3913-RDSJZ,25.55,0.44,9,0.8836,Premium,1,0
3424-NMNBO,108.85,38.87,22,0.5691,Standard,0,1
8868-WOZGU,105.7,79.01,18,0.7536,Flexi,0,1
8083-YTZES,74.35,47.99,22,0.6911,Flexi,0,1
0637-YLETY,95.6,61.92,13,0.8993,Flexi,0,1
2636-OHFMN,48.55,28.32,18,0.7957,Flexi,0,1
4609-KNNWG,19.9,4.11,15,0.7842,Premium,3,0
0689-DSXGL,85.8,0.67,14,0.6785,Flexi,0,0
5349-IECLD,94.95,39.79,13,0.9549,Flexi,0,1
9256-JTBNZ,20.3,0.0,15,0.6635,Flexi,2,0
3453-RTHJQ,69.1,43.66,12,0.7872,Flexi,1,0
2640-PMGFL,79.5,29.51,13,0.5104,Flexi,0,1
9689-PTNPG,80.25,39.18,10,0.6379,Flexi,1,1
6331-LWDTQ,72.15,31.04,14,0.5355,Flexi,0,1
9495-REDIY,40.65,31.57,12,0.6591,Standard,0,0
5445-UTODQ,81.1,28.33,14,0.8945,Flexi,0,1
8761-NSOBC,100.55,42.48,10,0.7399,Flexi,0,1
4007-NHVHI,96.85,41.08,19,0.7103,Flexi,0,0
5651-CPDND,46.0,23.43,20,0.6467,Flexi,1,0
0625-AFOHS,20.2,1.65,10,0.801,Premium,0,0
9058-CBREO,50.55,15.88,12,0.8883,Flexi,0,1
8849-GYOKR,106.55,31.33,14,0.6013,Standard,0,1
6848-YLDFR,75.2,24.0,11,0.4487,Standard,2,0
9738-QLWTP,81.9,39.24,14,0.9328,Standard,2,0
6907-NZZIJ,99.15,46.39,23,0.8553,Flexi,0,1
5887-IKKYO,94.35,83.59,13,0.9171,Premium,1,0
2809-ILCYT,26.8,3.3,13,0.7092,Standard,0,0
3058-HJCUY,102.6,45.11,10,0.7358,Standard,0,1
1222-KJNZD,20.4,0.08,16,0.6496,Flexi,0,0
6972-SNKKW,20.0,3.49,8,0.7498,Flexi,0,0
8257-RZAHR,64.7,25.93,12,0.65,Flexi,0,1
7508-SMHXL,89.0,24.27,18,0.9829,Flexi,1,0
2789-CZANW,110.3,66.33,20,0.7685,Premium,1,0
7663-YJHSN,103.95,44.17,24,0.9482,Premium,1,0
5641-DMBFJ,84.3,20.75,15,0.5844,Premium,1,0
5539-TMZLF,69.75,43.73,16,0.5228,Flexi,1,1
8910-ICHIU,95.65,45.64,14,0.7686,Standard,1,0
0139-IVFJG,90.35,57.7,17,0.8469,Flexi,2,0
9919-KNPOO,94.3,46.99,11,0.8009,Flexi,0,0
5266-PFRQK,20.85,5.14,14,0.9141,Standard,0,0
1150-WFARN,108.75,61.17,13,0.7686,Premium,0,1
1406-PUQVY,49.9,16.86,17,0.868,Flexi,2,0
9150-HEPMB,52.7,22.08,15,0.5785,Standard,0,0
7924-GJZFI,69.3,51.99,19,0.9505,Flexi,0,0
3948-FVVRP,54.8,25.01,7,0.9532,Flexi,0,0
9885-MFVSU,46.35,21.48,26,0.9089,Premium,0,0
0582-AVCLN,20.3,0.0,9,0.6352,Premium,0,0
7623-TRNQN,49.9,28.28,23,0.4545,Flexi,2,1
7137-NAXML,20.15,4.84,13,0.89,Standard,0,0
7956-XQWGU,19.4,1.33,13,0.5898,Flexi,1,0
1833-TCXKK,107.75,38.31,19,0.7679,Flexi,0,0
0356-OBMAC,99.9,27.43,12,0.7664,Premium,1,0
1400-WIVLL,107.95,12.44,15,0.9396,Premium,2,0
9281-OFDMF,90.7,48.84,15,0.9607,Flexi,1,0
1991-VOPLL,19.05,1.64,18,0.9552,Flexi,0,0
0265-EDXBD,74.9,41.67,14,0.7497,Flexi,1,1
3144-AUDBS,49.15,28.75,12,0.411,Flexi,1,1
1303-SRDOK,69.05,85.66,8,0.8091,Premium,1,0
9600-UDOPK,94.05,55.47,15,0.8063,Flexi,1,1
4713-LZDRV,79.6,38.49,17,0.6766,Flexi,0,1
4872-JCVCA,47.6,12.27,14,0.725,Premium,0,0
2215-ZAFGX,85.5,49.09,23,0.8863,Flexi,0,0
4163-NCJAK,24.45,2.26,13,0.2866,Standard,0,0
5228-EXCET,80.85,15.59,20,0.4123,Flexi,1,1
0463-ZSDNT,56.75,29.4,14,0.7158,Flexi,0,0
4781-ZXYGU,20.15,2.12,9,0.5041,Flexi,1,0
0578-SKVMF,83.3,24.48,13,0.8667,Flexi,1,1
8053-WWDRO,19.5,1.85,14,0.896,Flexi,1,1
4981-FLTMF,65.2,24.37,11,0.3674,Flexi,1,0
2080-SRCDE,25.4,0.18,16,0.4732,Flexi,0,0
6283-GITPX,76.9,10.68,13,0.7719,Premium,0,0
3096-WPXBT,100.7,28.44,22,0.4532,Standard,2,0
7402-EYFXX,93.6,58.84,17,0.8774,Flexi,1,0
9086-YJYXS,77.2,29.74,19,0.6417,Standard,0,0
7175-NTIXE,76.15,16.18,11,0.5555,Flexi,1,0
8404-FYDIB,86.65,36.94,19,0.9008,Flexi,1,0
3137-NYQQI,64.8,22.52,14,0.5691,Standard,0,0
5606-AMZBO,78.15,44.88,13,0.7952,Flexi,0,0
3219-JQRSL,89.1,9.3,13,0.8297,Premium,0,0
6513-EECDB,73.55,29.39,17,0.7172,Flexi,0,1
3284-SVCRO,25.5,4.19,13,0.6534,Premium,0,0
0780-XNZFN,20.65,1.19,13,0.7232,Premium,0,0
3445-HXXGF,45.3,16.41,18,0.8646,Flexi,0,1
0319-QZTCO,58.7,35.18,13,0.6431,Flexi,1,0
2475-MROZF,95.0,29.06,15,0.9356,Flexi,0,0
6101-IMRMM,94.5,54.07,14,0.9243,Flexi,1,1
8409-WQJUX,54.2,16.99,14,0.6,Standard,0,0
0257-KXZGU,62.45,21.07,11,0.7748,Flexi,0,0
1414-YADCW,84.6,34.82,16,0.3196,Premium,0,0
4939-KYYPY,59.45,14.59,16,0.5205,Flexi,0,0
0253-ZTEOB,79.65,31.68,16,0.5055,Premium,2,0
0235-KGSLC,85.55,51.83,18,0.8603,Flexi,0,1
8627-ZYGSZ,78.9,77.12,11,0.69,Standard,0,0
2957-LOLHO,45.4,31.2,16,0.9557,Flexi,0,1
7291-CDTMJ,19.65,1.65,13,0.6293,Flexi,0,0
7279-BUYWN,113.2,37.44,16,0.3658,Flexi,1,1
7519-JTWQH,110.5,31.99,12,0.3856,Premium,1,0
1703-MGIAB,69.0,9.41,15,0.653,Flexi,1,0
5442-BHQNG,70.35,56.55,15,0.4581,Flexi,1,0
3387-VATUS,94.85,51.16,12,0.6061,Flexi,1,1
0303-WMMRN,19.25,2.12,16,0.3469,Flexi,0,0
2930-UOTMB,65.25,14.61,10,0.6224,Flexi,4,1
4905-JEFDW,41.6,34.85,11,0.8589,Standard,0,1
8612-GXIDD,25.4,4.86,24,0.6044,Premium,2,0
1090-ESELR,105.5,14.25,22,0.9002,Premium,0,0
8824-RWFXJ,56.15,27.77,14,0.676,Flexi,1,1
5536-RTPWK,99.05,58.43,11,0.6559,Flexi,0,1
0508-SQWPL,20.1,1.41,12,0.7891,Premium,0,0
5804-LEPIM,70.35,32.81,15,0.8338,Flexi,1,1
1813-JLKWR,19.8,2.36,13,0.9781,Standard,3,0
2233-FAGXV,24.3,2.59,13,0.669,Flexi,0,0
4098-NAUKP,84.65,61.79,14,0.6896,Flexi,1,0
7190-XHTWJ,19.3,1.64,10,0.7279,Standard,0,0
9137-UIYPG,106.9,31.27,16,0.5801,Flexi,0,0
9631-XEYKE,50.4,26.89,11,0.9056,Flexi,0,0
7153-CHRBV,59.3,21.99,17,0.8304,Standard,0,0
3737-XBQDD,84.85,41.69,13,0.8356,Flexi,0,0
4291-YZODP,20.05,4.23,20,0.6503,Standard,0,0
3755-JBMNH,71.8,62.01,16,0.625,Flexi,0,1
0263-FJTQO,70.5,16.84,20,0.9323,Premium,1,0
2951-QOQTK,80.8,56.77,14,0.8482,Flexi,0,1
3951-NJCVI,95.05,68.69,17,0.8641,Flexi,0,0
7029-IJEJK,44.1,27.64,13,0.5293,Standard,1,0
4983-CCWMC,69.6,33.57,13,0.4665,Flexi,1,0
7129-AZJDE,78.95,42.99,9,0.6558,Standard,0,0
9945-PSVIP,18.7,1.4,15,0.5786,Premium,0,0
8755-OGKNA,19.5,1.38,16,0.794,Premium,0,0
6380-ARCEH,20.2,1.66,19,0.9246,Flexi,1,0
5529-GIBVH,20.15,1.11,14,0.5948,Premium,4,0
7996-BPXHY,25.0,1.65,12,0.9012,Premium,0,0
0637-UBJRP,84.05,49.17,20,0.9621,Flexi,0,1
0016-QLJIS,90.45,21.25,17,0.6785,Premium,0,0
2867-UIMSS,80.5,27.9,7,0.9192,Flexi,1,1
7576-ASEJU,74.7,27.52,20,0.8075,Standard,2,0
0696-UKTOX,54.15,38.3,20,0.8518,Flexi,0,0
9522-BNTHX,56.25,16.87,15,0.4663,Flexi,0,0
4425-OWHWB,19.35,0.96,15,0.9187,Standard,1,0
3413-BMNZE,45.25,34.93,14,0.9168,Flexi,1,0
4759-PXTAN,80.1,22.39,11,0.9399,Standard,0,0
2267-WTPYD,94.0,68.18,12,0.6662,Flexi,1,0
5485-WUYWF,66.4,25.7,17,0.7611,Flexi,0,1
5919-TMRGD,79.35,54.24,12,0.5455,Flexi,1,1
4760-XOHVN,19.45,3.61,13,0.8842,Flexi,0,1
6629-LADHQ,50.95,25.02,12,0.298,Flexi,0,0
0742-LAFQK,99.15,62.87,18,0.9032,Premium,1,0
7521-YXVZY,19.95,5.41,22,0.5439,Flexi,0,0
5649-RXQTV,99.0,59.51,8,0.7186,Flexi,1,0
5849-ASHZJ,20.05,3.08,12,0.6986,Standard,0,0
8982-NHAVY,100.5,36.06,12,0.6325,Standard,0,0
4013-UBXWQ,74.65,19.06,16,0.4078,Flexi,0,1
6022-UGGSO,74.4,34.02,15,0.7755,Flexi,0,1
8849-AYPTR,91.25,52.02,8,0.6997,Flexi,0,0
3082-YVEKW,77.15,20.9,15,0.6246,Premium,1,0
8496-EJAUI,73.85,40.11,19,0.4955,Flexi,0,1
0537-QYZZN,79.85,1.24,16,0.919,Flexi,0,0
0137-UDEUO,19.85,1.63,12,0.3943,Flexi,1,1
6060-QBMGV,19.85,1.88,18,0.8103,Premium,1,0
5318-YKDPV,79.15,9.71,7,0.768,Premium,1,0
2096-XOTMO,19.35,0.0,13,0.7253,Flexi,4,0
5093-FEGLU,19.65,1.07,13,0.9807,Premium,0,0
0917-EZOLA,104.15,34.28,15,0.7635,Premium,0,1
2691-NZETQ,85.35,60.67,19,0.7563,Flexi,0,1
5465-BUBFA,19.3,3.17,10,0.6585,Premium,1,0
8628-MFKAX,116.75,34.3,21,0.6871,Premium,0,0
4381-MHQDC,65.0,28.26,15,0.8866,Premium,1,0
7954-MLBUN,99.45,21.99,17,0.5749,Premium,1,0
4480-QQRHC,74.05,56.05,17,0.5479,Flexi,0,0
4177-JPDFU,34.0,7.88,19,0.6698,Flexi,0,0
1166-PQLGG,19.55,2.31,10,0.5583,Premium,1,0
6323-AYBRX,19.35,2.76,11,0.7555,Premium,1,1
1169-WCVAK,88.8,18.98,8,0.4594,Flexi,1,0
2894-QOJRX,34.0,8.17,16,0.7866,Flexi,0,1
6261-LHRTG,54.75,13.21,17,0.5252,Flexi,1,0
5804-JMYIO,19.75,4.18,18,0.9346,Premium,0,0
1459-QNFQT,59.5,20.18,11,0.8673,Premium,2,0
7758-UJWYS,40.55,21.6,11,0.6866,Premium,0,0
1237-WIYYZ,19.55,1.65,21,0.6141,Flexi,1,0
4458-KVRBJ,25.0,3.11,26,0.8834,Premium,0,0
6311-UEUME,78.9,45.18,10,0.936,Flexi,0,1
3282-ZISZV,83.7,11.1,8,0.8994,Standard,1,0
3683-QKIUE,50.8,7.18,12,0.8289,Flexi,1,1
7614-QVWQL,51.8,31.01,17,0.7138,Standard,2,1
1245-HARPS,20.4,1.01,21,0.8186,Premium,3,0
1794-SWWKL,59.65,32.64,6,0.7767,Flexi,1,0
2632-UCGVD,100.05,48.53,16,0.8224,Flexi,1,1
4257-GAESD,45.0,11.75,11,0.4445,Flexi,2,0
2946-KIQSP,33.45,14.94,15,0.6669,Flexi,0,0
3714-NTNFO,84.5,58.18,15,0.9279,Flexi,0,0
8952-WCVCD,104.45,28.74,12,0.9316,Standard,2,0
3587-PMCOY,98.9,41.14,14,0.8359,Standard,0,0
5482-NUPNA,60.4,18.06,14,0.6696,Flexi,0,1
1090-PYKCI,105.1,64.35,13,0.6862,Standard,1,0
2386-OWURY,95.3,49.23,14,0.6413,Flexi,1,0
2937-FTHUR,64.8,29.73,12,0.8002,Flexi,2,0
3509-GWQGF,70.0,53.74,15,0.2552,Flexi,0,0
1177-XZBJL,64.15,31.53,24,0.7918,Standard,0,0
9953-ZMKSM,25.25,2.12,13,0.8172,Premium,0,0
2039-JONDJ,55.45,29.48,18,0.8815,Standard,0,0
9758-MFWGD,29.9,3.14,13,0.7141,Standard,0,0
0303-UNCIP,65.0,14.15,18,0.7965,Standard,0,0
5174-ITUMV,105.4,18.63,13,0.6459,Standard,0,0
0511-JTEOY,71.1,56.58,21,0.7112,Flexi,0,1
6734-CKRSM,20.0,1.91,12,0.5056,Flexi,2,0
6953-PBDIN,72.95,5.85,12,0.837,Premium,0,0
5482-PLVPE,24.35,36.35,15,0.7554,Flexi,0,1
9554-DFKIC,54.45,26.73,12,0.7435,Flexi,0,0
2495-KZNFB,90.65,78.52,13,0.833,Flexi,1,0
2207-NHRJK,50.8,21.81,17,0.6366,Flexi,0,1
4032-RMHCI,35.4,22.63,16,0.8648,Standard,0,0
2061-VVFST,19.5,0.0,10,0.5197,Flexi,0,0
3932-CMDTD,105.65,36.98,12,0.8769,Standard,3,1
0428-AXXLJ,19.5,2.72,17,0.9465,Standard,0,0
5935-FCCNB,94.2,50.87,19,0.7287,Flexi,0,0
9135-MGVPY,84.7,10.53,14,0.5602,Premium,0,0
5446-DKWYW,65.2,24.18,11,0.7798,Standard,0,0
3945-GFWQL,44.55,10.16,23,0.5151,Flexi,0,1
2272-WUSPA,110.75,33.92,20,0.902,Premium,1,0
8943-URTMR,79.65,54.16,20,0.7636,Flexi,0,1
4640-UHDOS,55.95,19.3,14,0.9017,Flexi,1,1
0281-CNTZX,19.95,0.0,13,0.9383,Premium,2,0
5018-GWURO,85.6,53.28,20,0.5972,Flexi,1,0
9317-WZPGV,79.75,49.58,12,0.4414,Flexi,0,1
4439-YRNVD,36.25,16.01,15,0.6488,Flexi,1,0
8966-KZXXA,25.1,5.0,12,0.8322,Premium,1,0
2480-JZOSN,20.65,2.07,12,0.4579,Flexi,0,0
8748-HFWBO,19.9,1.35,9,0.7078,Standard,0,0
4335-UPJSI,19.75,4.29,20,0.633,Premium,0,0
4912-PIGUY,84.6,23.38,17,0.7873,Flexi,0,0
6646-QVXLR,103.75,32.5,17,0.6219,Standard,2,1
3411-WLRSQ,74.6,11.47,11,0.8886,Flexi,1,0
7579-KKLOE,91.25,22.14,17,0.8775,Premium,1,0
3099-OONVS,54.3,26.87,12,0.8615,Flexi,0,0
7841-FCRQD,53.75,17.67,8,0.7951,Standard,0,0
7159-NOKYQ,93.15,52.28,17,0.7938,Premium,0,0
4397-FRLTA,20.15,1.39,18,0.9856,Flexi,0,0
5277-ZLOOR,85.55,57.44,20,0.6229,Flexi,0,1
4710-NKCAW,64.4,33.81,17,0.7637,Flexi,0,0
1257-SXUXQ,19.45,1.48,12,0.7462,Flexi,1,0
6959-GQEGV,75.95,14.87,15,0.8862,Flexi,0,0
9091-WTUUY,69.25,20.05,18,0.5253,Premium,1,0
0840-DFEZH,75.35,46.64,19,0.8403,Flexi,1,0
7120-RFMVS,84.5,73.69,13,0.8266,Flexi,1,1
1904-WAJAA,64.35,22.13,19,0.5676,Premium,1,0
7133-VBDCG,79.85,21.42,19,0.5727,Flexi,0,1
8091-TTVAX,100.35,15.73,12,0.852,Standard,1,0
9919-FZDED,84.1,20.63,16,0.5954,Premium,0,0
8645-KWHJO,55.0,18.65,9,0.7688,Flexi,0,0
2958-NHPPS,20.85,1.43,17,0.947,Flexi,0,0
5312-TSZVC,19.65,3.39,16,0.6196,Standard,1,0
8869-TORSS,60.35,15.41,20,0.7621,Standard,0,1
1635-NZATJ,25.45,1.28,15,0.8316,Premium,1,0
2209-XADXF,25.25,28.54,13,0.6623,Flexi,2,0
7608-RGIRO,24.4,1.75,14,0.6564,Premium,0,0
6723-WSNTY,108.1,62.1,8,0.9283,Standard,0,0
6897-UUBNU,89.65,79.97,16,0.6495,Flexi,0,0
9364-YKUVW,19.8,3.82,15,0.6699,Flexi,1,0
9500-WBGRP,19.1,3.01,19,0.7909,Premium,1,0
9249-FXSCK,111.25,41.41,13,0.8162,Standard,0,1
2146-EGVDT,19.3,2.84,16,0.8453,Premium,0,0
2580-ATZSQ,61.35,6.88,23,0.8193,Standard,4,0
6766-HFKLA,103.2,28.92,20,0.8174,Premium,0,0
7273-TEFQD,41.15,12.56,16,0.6768,Flexi,1,1
9313-CDOGY,19.6,2.16,22,0.7206,Flexi,0,0
4118-CEVPF,110.8,32.76,13,0.847,Standard,0,0
1731-TVIUK,93.5,35.55,17,0.8155,Flexi,0,1
2542-HYGIQ,19.95,1.7,15,0.8866,Flexi,0,0
1842-EZJMK,103.7,37.26,15,0.8093,Flexi,0,1
6876-ADESB,48.95,27.56,13,0.6236,Flexi,0,1
1140-UKVZG,24.8,0.0,18,0.7104,Flexi,1,0
2800-QQUSO,100.3,51.75,16,0.938,Flexi,1,0
6791-YBNAK,25.55,33.53,16,0.4934,Flexi,1,0
0847-HGRML,20.0,0.0,18,0.574,Premium,1,0
3500-NSDOA,70.8,16.82,16,0.7427,Premium,1,0
9050-IKDZA,81.5,59.6,13,0.7255,Flexi,1,0
5192-EBGOV,85.7,28.31,18,0.7988,Flexi,1,1
0196-VULGZ,84.35,40.79,16,0.7151,Flexi,1,1
8174-TBVCF,94.8,24.33,15,0.7937,Premium,0,0
6119-SPUDB,38.25,27.8,21,0.9065,Premium,2,0
6507-DTJZV,66.4,10.26,16,0.9072,Flexi,0,0
2805-AUFQN,19.8,3.62,15,0.8123,Premium,1,0
5808-TOTXO,20.55,1.52,15,0.685,Standard,0,0
7218-HKQFK,94.2,49.73,14,0.6303,Flexi,0,1
6770-UAYGJ,25.25,0.0,25,0.7945,Premium,1,0
9717-QEBGU,70.3,24.31,12,0.9666,Flexi,0,0
6734-JDTTV,19.85,4.23,18,0.725,Premium,0,0
0221-WMXNQ,75.35,31.0,17,0.846,Flexi,0,0
3927-NLNRY,94.25,43.94,13,0.7523,Standard,1,1
7138-GIRSH,69.5,29.81,5,0.594,Premium,0,0
4334-HOWRP,64.95,15.46,17,0.8399,Premium,1,0
9639-BUJXT,20.5,1.88,13,0.5075,Standard,0,0
4190-MFLUW,55.2,30.42,13,0.6027,Flexi,1,1
3521-MNKLV,49.7,44.86,20,0.9084,Flexi,2,0
4957-SREEC,20.35,3.22,22,0.7515,Premium,4,0
7795-CFOCW,42.3,26.73,24,0.8105,Standard,0,0
1222-LRYKO,26.35,3.38,10,0.8896,Flexi,1,0
7047-YXDMZ,20.0,1.64,14,0.8369,Flexi,0,0
3253-HKOKL,100.3,52.23,10,0.6307,Standard,0,0
6967-QIQRV,101.9,45.8,18,0.8929,Standard,0,0
8051-HJRLT,70.55,51.12,35,0.7872,Flexi,0,1
3577-AMVUX,55.05,10.76,7,0.6032,Flexi,1,0
3354-OADJP,54.25,26.21,14,0.941,Standard,2,0
7873-CVMAW,88.55,24.25,16,0.6611,Premium,1,0
4203-QGNZA,20.25,1.2,15,0.96,Flexi,0,0
6711-VTNRE,87.55,56.81,14,0.8126,Flexi,0,1
7940-UQQUG,104.4,50.48,9,0.8304,Standard,1,0
7434-SHXLS,20.9,2.99,17,0.7645,Flexi,0,1
7137-RYLPP,85.7,54.01,15,0.4669,Flexi,0,1
8309-PPCED,110.45,70.59,15,0.6278,Premium,0,0
1248-DYXUB,24.8,3.3,13,0.9366,Premium,0,0
7036-TYDEC,104.0,43.35,14,0.8359,Premium,0,0
4891-NLUBA,61.45,29.14,11,0.8228,Premium,1,0
0264-CNITK,20.1,1.45,12,0.5614,Premium,2,0
0929-HYQEW,50.15,14.17,11,0.8896,Flexi,1,0
1996-DBMUS,70.65,68.04,13,0.5849,Flexi,1,0
6177-PEVRA,55.5,26.5,15,0.5415,Premium,0,0
3401-URHDA,59.9,13.58,12,0.6287,Standard,1,0
1498-NHTLT,86.75,15.78,12,0.7329,Premium,0,0
9742-XOKTS,89.55,69.43,14,0.6562,Standard,0,0
3045-XETSH,94.85,55.32,17,0.8572,Flexi,2,1
8076-FEZKJ,19.5,3.06,16,0.6377,Standard,0,0
2800-VEQXM,74.75,71.16,14,0.5118,Flexi,2,0
3440-JPSCL,99.95,43.95,15,0.6698,Flexi,2,1
3649-JPUGY,88.6,0.0,17,0.6864,Premium,0,0
7577-SWIFR,89.25,53.26,21,0.5901,Flexi,0,0
7241-AJHFS,87.65,46.49,17,0.755,Flexi,0,0
1208-NBVFH,49.6,19.34,10,0.9195,Flexi,1,0
4741-WWJQZ,80.15,48.53,21,0.7443,Flexi,0,0
7181-BQYBV,102.45,50.68,17,0.6471,Flexi,0,1
9853-JFZDU,56.85,9.94,18,0.842,Flexi,1,0
9795-VOWON,24.35,0.0,8,0.7092,Standard,1,0
9779-DPNEJ,80.15,65.56,19,0.6765,Flexi,0,0
0580-PIQHM,101.6,49.22,9,0.8182,Standard,0,0
9701-CDXHR,69.15,41.42,15,0.9622,Flexi,0,0
1482-OXZSY,100.4,60.4,14,0.8793,Flexi,0,0
2905-KFQUV,70.4,79.09,10,0.6748,Flexi,1,0
0628-CNQRM,67.5,4.78,14,0.8341,Standard,0,1
2253-KPMNB,46.25,11.35,12,0.6251,Premium,0,0
6061-PQHMK,19.9,1.64,11,0.8978,Standard,0,0
0567-GGCAC,61.4,13.19,10,0.7203,Flexi,0,0
7787-BNTZM,20.15,2.24,13,0.6873,Flexi,1,0
4817-KEQSP,19.85,4.6,9,0.6224,Premium,2,0
1704-NRWYE,80.85,62.85,13,0.7665,Flexi,1,1
6110-OHIHY,79.25,54.49,16,0.8373,Flexi,0,1
